Date,Roll_1Y,Roll_3Y,Roll_5Y
2015-11-04,0.11260098254519169,0.36628776345642367,0.5423632085547334
2015-11-05,0.11059854401104174,0.36326421077781057,0.5338417187332025
2015-11-06,0.10367421855291514,0.34496312250630745,0.5194001659112306
2015-11-09,0.10593137260825092,0.3472541461666696,0.5182061149055683
2015-11-10,0.10585895454189376,0.34995174037033183,0.5118194520797272
2015-11-11,0.09990826013551835,0.35214829890265453,0.5232263533135111
2015-11-13,0.09066601491030313,0.344712004935378,0.5157124814712548
2015-11-16,0.08931210903491527,0.3397845329604705,0.5127438509104019
2015-11-17,0.08702999457242733,0.3424874037477652,0.5100851487628237
2015-11-18,0.08425449770283733,0.3476379015285449,0.5105855136527648
2015-11-19,0.0860965885652587,0.3540599643333384,0.5108813090863558
2015-11-20,0.08878935739906735,0.35369480530585595,0.5108054447668389
2015-11-23,0.09345520076643621,0.35823311298861626,0.5179791886305318
2015-11-24,0.08980225564478284,0.3572144980555061,0.5153549519553551
2015-11-26,0.08268963930833073,0.3485361340416959,0.5075982820577649
2015-11-27,0.08985412223082334,0.3454276663435605,0.5119257039432665
2015-11-30,0.0935571175683042,0.3394195097194348,0.5119123807545745
2015-12-01,0.0924253281272075,0.34408997572629274,0.5169577412063247
2015-12-02,0.0945291869404622,0.3435875337472829,0.5136514994526618
2015-12-03,0.08913602722904868,0.3352060087448858,0.507683946219855
2015-12-04,0.09585747496395847,0.3309846509165095,0.5050846713582873
2015-12-07,0.08738140142110218,0.32801295835643995,0.5046293918611253
2015-12-08,0.08771146666918339,0.3298061603042588,0.49672898071290805
2015-12-09,0.08190358544898146,0.3223578942168972,0.48260458848605703
2015-12-10,0.08413716504495972,0.3283447501945369,0.4883806437017517
2015-12-11,0.09078519526008855,0.33114092749344803,0.4943202946639378
2015-12-14,0.0919574631908383,0.33701628699572583,0.49844127477337374
2015-12-15,0.09033624317634881,0.33802491872599383,0.5065859777470714
2015-12-16,0.0893204707945513,0.3329945694283136,0.5021201722198483
2015-12-17,0.09300924021540302,0.32919283646488084,0.5179789934915002
2015-12-18,0.09157462797283356,0.3308818500161459,0.5143713474140417
2015-12-21,0.09267089535093997,0.3305476723382865,0.513998843824774
2015-12-22,0.09390527032068063,0.33432826976398133,0.5214162609492194
2015-12-23,0.09848202329432287,0.3312057744949126,0.5266490292854988
2015-12-24,0.09477358248418533,0.33387563585304925,0.5286554337759126
2015-12-28,0.09358298768927309,0.3367740051080068,0.526472024496099
2015-12-29,0.09611785067317524,0.3439260294563926,0.5237605793037605
2015-12-30,0.09264613463559002,0.3433098804845205,0.5164285914338054
2015-12-31,0.09323204537795715,0.3398536387245614,0.5145672391939338
2016-01-01,0.09197466268264032,0.3357864815517362,0.5151047741664938
2016-01-04,0.0931749930507415,0.34137389493813064,0.5210898585023256
2016-01-05,0.09409757409222286,0.3478692309903768,0.5299012897567477
2016-01-06,0.09092334727674745,0.3542530637421786,0.536948991983504
2016-01-07,0.09264730021654577,0.3525205668738074,0.5418923730034659
2016-01-08,0.09053868519441655,0.349242366984988,0.5372518498998815
2016-01-11,0.08840488011510306,0.3390277024421169,0.5224572414879514
2016-01-12,0.09095146921227648,0.3402308326973136,0.5222630989186208
2016-01-13,0.08200889148667723,0.3351395837461235,0.5180486754853917
2016-01-14,0.08498003624644612,0.3346903348093171,0.5201254894538867
2016-01-15,0.07999517762752884,0.33186613820686195,0.5030775897307989
2016-01-18,0.07505501439944717,0.32355504369776833,0.4977492468738314
2016-01-19,0.06900855327321209,0.3234058012662113,0.4998955880630278
2016-01-20,0.06591678928624822,0.3181886458986498,0.49729096969697206
2016-01-21,0.07366397212619269,0.32011544372220335,0.49217340124724385
2016-01-22,0.07145197422193617,0.32885834105216394,0.49856211925126903
2016-01-25,0.07401246232245962,0.3326454867602724,0.49853458393806616
2016-01-27,0.08011067866410693,0.3296589480497545,0.49564897933322327
2016-01-28,0.07903935751115343,0.33225366758736197,0.4953927378330445
2016-01-29,0.08203660334679086,0.3398246257189388,0.5066073920206364
2016-02-01,0.09129765359989328,0.34794137520671775,0.5169302333650863
2016-02-02,0.10070179842155835,0.3548535531537669,0.5179853370573202
2016-02-03,0.09584209557817924,0.36164526939433617,0.5190283502067816
2016-02-04,0.09487799405592157,0.36432930271318265,0.5173114385156274
2016-02-05,0.09250222555292487,0.37219366393081965,0.5382891492768278
2016-02-08,0.09281341248894881,0.36474947383714484,0.5409569347772776
2016-02-09,0.08848264113378523,0.36554039726628895,0.5336509807469825
2016-02-10,0.08734273703269757,0.36624988598043107,0.5252192329805201
2016-02-11,0.08527796228126494,0.3600212467005821,0.5128378015923327
2016-02-12,0.08559428223235355,0.35569664685220115,0.5128355202062667
2016-02-15,0.0811856337934741,0.3676287509288201,0.5175878908086233
2016-02-16,0.08133658142835165,0.36341663987765127,0.5059947419318764
2016-02-17,0.07819498318622131,0.3647242756533704,0.5109910719369477
2016-02-18,0.07904496624720925,0.3692916323399851,0.5130473489146352
2016-02-19,0.07753335651892856,0.3687199268310051,0.5200092905235252
2016-02-22,0.08000877667015027,0.3713263642620681,0.5238628853218652
2016-02-23,0.08047816846297584,0.3600081130479722,0.5187902555529265
2016-02-24,0.08117277614405682,0.34890208224014585,0.5149068473503211
2016-02-25,0.0787047544223981,0.3449637449553651,0.5245154564237404
2016-02-26,0.07500145036938444,0.3373310831524481,0.5123827541583397
2016-02-29,0.07682259432131067,0.3411922808142409,0.5243439074419891
2016-03-01,0.07741110333409207,0.3508675540501105,0.5419020972075272
2016-03-02,0.07683866088757241,0.3532897625507079,0.5442480449352074
2016-03-03,0.07915928460910682,0.3517355031550282,0.5546742221676595
2016-03-04,0.07689747181591922,0.34852408054719164,0.5652981167977149
2016-03-08,0.069872169272159,0.34915849117906683,0.5705537164202767
2016-03-09,0.06471314444618315,0.34613945263878065,0.5868851800719979
2016-03-10,0.06463460080920047,0.34884782038197826,0.5842410504364359
2016-03-11,0.05991287061596007,0.35125899134749416,0.5770810119772662
2016-03-14,0.05182735005870753,0.3440487035173163,0.5592210893715974
2016-03-15,0.044547700106094656,0.3313255913699673,0.5385869536180781
2016-03-16,0.041147633104847925,0.31628943911392127,0.529605068559829
2016-03-17,0.03943236439879427,0.3170372597627189,0.5264024472893185
2016-03-18,0.03822103393309262,0.31865913213105923,0.524278029984526
2016-03-21,0.0330321908841108,0.31772537747581886,0.5256626908369755
2016-03-22,0.03179153802498347,0.323045659096149,0.5288549321926395
2016-03-23,0.03194139621935943,0.31220515208373856,0.5293315992740977
2016-03-28,0.029628129658797797,0.30302300018981687,0.5370656353834531
2016-03-29,0.027987427567487844,0.2985207136654362,0.5334248957883376
2016-03-30,0.02607402554680005,0.3007678677927659,0.5431247905964047
2016-03-31,0.027492419478697405,0.3129618306490145,0.5403301484704037
2016-04-01,0.027690611581555835,0.31266090739054575,0.5310126471681256
2016-04-04,0.025350768474133423,0.3168050711160446,0.5334328088052445
2016-04-05,0.034631899290674006,0.322687758278553,0.5448156263961215
2016-04-06,0.037572531594720626,0.3243040973204081,0.5451355388989718
2016-04-07,0.03537669754531225,0.32102268150648916,0.5381645257723155
2016-04-08,0.035505309688813935,0.3333253765872839,0.5410259894830789
2016-04-11,0.030348040502728657,0.32541851684841827,0.5450305957560686
2016-04-12,0.030801035267568833,0.3211190286120902,0.548407744154481
2016-04-13,0.024311258656670498,0.31313073743993414,0.5582727457983974
2016-04-18,0.028424059897310117,0.3058870241435472,0.5601321568503115
2016-04-20,0.027173101988880233,0.3096388573722173,0.5545581978882352
2016-04-21,0.024609732427376185,0.299239271961002,0.5461954628223913
2016-04-22,0.02607624028159683,0.29604514457009623,0.5437930342303343
2016-04-25,0.02819249760422682,0.28966884009211746,0.5355882693396201
2016-04-26,0.03244090526130283,0.287466109979438,0.5342639702676759
2016-04-27,0.0344351777033477,0.2938761927899305,0.537663332635667
2016-04-28,0.038547134567903596,0.2932869402550744,0.5315225940500128
2016-04-29,0.04212355684329294,0.29023115425144064,0.5263117292763235
2016-05-02,0.045405447703138924,0.29397527954856706,0.5299506848521311
2016-05-03,0.048857052872280815,0.288040830522865,0.5162558417776515
2016-05-04,0.05727910751609788,0.2850400520925027,0.512747032146377
2016-05-05,0.05597238202796051,0.28568991440973024,0.5138387535080975
2016-05-06,0.049368980503721516,0.2943253276156461,0.5108279509662381
2016-05-09,0.045227100788482244,0.2902945063916016,0.502997232772556
2016-05-10,0.042076329738726215,0.28296026629092275,0.5016767990806841
2016-05-11,0.040763584814318854,0.29645931137630144,0.5045545186098799
2016-05-12,0.03964999739879849,0.3001769091563262,0.5111558913817416
2016-05-13,0.04240268180323936,0.2992599429457774,0.5142467434200637
2016-05-16,0.041875455259719585,0.30471325376699654,0.5044449162301852
2016-05-17,0.041898891383278514,0.3056505552952773,0.5040096760873873
2016-05-18,0.03641374337597025,0.30262338411988066,0.5047361670190671
2016-05-19,0.04106281057352035,0.29686491801849924,0.5033129833243994
2016-05-20,0.03597672902566984,0.2899084908974401,0.48903719020447944
2016-05-23,0.034770110267927534,0.28314998464992325,0.49061946939470147
2016-05-24,0.03310413096714249,0.2612223405192684,0.4781994246652319
2016-05-25,0.027429393004862024,0.2600101616637873,0.4803204517782256
2016-05-26,0.024221018558513885,0.25148205247642386,0.48005784489496284
2016-05-27,0.017236552539310224,0.24476957102081043,0.48266663068626636
2016-05-30,0.017281482992685948,0.24928094879045748,0.48910079694549435
2016-05-31,0.013084529969255243,0.24536653806269282,0.4897494205715429
2016-06-01,0.016281210484484165,0.25518456904423026,0.5062623240024307
2016-06-02,0.019690218914306,0.25297132163624014,0.5119838095819567
2016-06-03,0.019590257127585775,0.24879800550223874,0.5171493531327933
2016-06-06,0.015258052977959458,0.24126246163682508,0.5030075470403581
2016-06-07,0.013030437816414775,0.23894402103184564,0.5016485437385203
2016-06-08,0.011484032559628155,0.24354056818506686,0.4944315538302386
2016-06-09,0.0072251403176044615,0.24075088808851808,0.4847269491361361
2016-06-10,0.011011745743771728,0.24659330565397375,0.4893423324304369
2016-06-13,0.012990059624608863,0.2549994767121879,0.4870224632712463
2016-06-14,0.014595234645131683,0.25291451902686335,0.48395662480497337
2016-06-15,0.01633453157273501,0.24273274845729542,0.48185942624592437
2016-06-16,0.01729575441741349,0.23341827807260151,0.48081627059187504
2016-06-17,0.016446712926781792,0.23570055648990706,0.4789867532478236
2016-06-20,0.01892541659563629,0.22955832483612237,0.47270594922155995
2016-06-21,0.018778212259972227,0.22666667410011598,0.4796951902972235
2016-06-22,0.018777578879033197,0.21871669010762784,0.47626440639729073
2016-06-23,0.00991755125051319,0.20821235897338308,0.471551646772173
2016-06-24,0.016883532239720056,0.2078248205417501,0.47587324024499833
2016-06-27,0.015268398072211697,0.21304599867623808,0.48603878637530595
2016-06-28,0.020150484916573674,0.20681819604952056,0.48659567684975746
2016-06-29,0.02109370993911419,0.20841405846494188,0.4863703153780108
2016-06-30,0.01782611156312708,0.21575383429688366,0.4839886237212878
2016-07-01,0.0204590362253112,0.21147368054514226,0.4841842574658177
2016-07-04,0.01225049113596488,0.2061350413867129,0.4803321836557992
2016-07-05,0.014839878283327668,0.19705899631343482,0.4764467653402229
2016-07-07,0.01306219852161905,0.20026809773360532,0.48102688007447747
2016-07-08,0.014870927475352902,0.20764692422860098,0.4839419222113104
2016-07-11,0.00958840128402838,0.20834555817273204,0.4852168756744242
2016-07-12,0.006162145679608377,0.1995970480657523,0.47545971464645653
2016-07-13,0.005751111359622474,0.1972120717504544,0.4737660242871484
2016-07-14,0.0033197804366940087,0.19974119911886734,0.47163583207675885
2016-07-15,-0.001956957772663248,0.18209042118531982,0.46127958036705485
2016-07-18,0.0018377626904804156,0.18653682281258566,0.4695150375194843
2016-07-19,0.0026145854832519966,0.18248835697061394,0.4707964760664072
2016-07-20,0.002645875642341089,0.19782126745985495,0.4863751574583919
2016-07-21,0.0032551691504187907,0.19534729169483422,0.4921315338737684
2016-07-22,0.00011586289315257403,0.1899802697142281,0.4946864834078393
2016-07-25,-0.0026293246713635643,0.1906995044810238,0.49419771647556443
2016-07-26,-0.0017707741011736555,0.19474101853816572,0.48913311337266085
2016-07-27,-0.009126777616910164,0.18110299375421035,0.4781460221515037
2016-07-28,-0.006177589951190665,0.17862087584509578,0.48375506243065414
2016-07-29,-9.063114782636994e-05,0.18283978740452578,0.48816698528508407
2016-08-01,0.0054042054189946676,0.19164404265451696,0.49735710151700663
2016-08-02,0.006781780049827102,0.191813429977729,0.4943475212673749
2016-08-03,0.0015041366525898603,0.1889027314117051,0.4839103396908493
2016-08-04,0.0005255085660673675,0.1834415038348196,0.48066235447107
2016-08-05,-0.007596666409973807,0.18575402771924554,0.47971038936033805
2016-08-08,-0.0019533093661514567,0.19867415499006946,0.4854462554974561
2016-08-09,-0.0019108725175620567,0.19182560752019095,0.4788555625497555
2016-08-10,0.0008791333885369568,0.17573386012840442,0.4763875037101293
2016-08-11,0.0005702645291187913,0.16855363934773138,0.48943576858009274
2016-08-12,-0.007626503900815873,0.1639946232046512,0.47957184477567427
2016-08-16,-0.007459217499248494,0.15868271533371425,0.48059026786418624
2016-08-17,-0.0069140171285497765,0.1603963909265924,0.4790150309844907
2016-08-18,-0.011938556478840345,0.1623363196533738,0.47717538401311543
2016-08-19,-0.013899635889804918,0.14839315578743073,0.4807104268289355
2016-08-22,-0.01788654371494891,0.14989039973215634,0.4855523302290352
2016-08-23,-0.01795191480452263,0.1459877366464688,0.48921084376460877
2016-08-24,-0.014605969030981436,0.1493963684241164,0.4919577927999954
2016-08-25,-0.014189793652173988,0.15766649750681538,0.49564353649287574
2016-08-26,-0.018172295429111918,0.16215338760816733,0.49415898564591276
2016-08-29,-0.02710731903732433,0.151562152470317,0.4876925420670002
2016-08-30,-0.03102228971706622,0.1508285449254283,0.49310493441338266
2016-08-31,-0.03244620894184225,0.1605892155103117,0.4992895179229886
2016-09-01,-0.029933876357772338,0.16083853124459102,0.5042819745925249
2016-09-02,-0.03188544362869372,0.17154957934867565,0.5006895711686636
2016-09-06,-0.04030803177623832,0.17383081851766935,0.5114395982064288
2016-09-07,-0.03898325048259044,0.15462926812346312,0.505926241651399
2016-09-08,-0.03762401611620603,0.15524105856333703,0.509437090745271
2016-09-09,-0.04086227464100789,0.15177308438317505,0.5046956559538478
2016-09-12,-0.04053066344747003,0.13981922602018448,0.511178456587452
2016-09-14,-0.044929605774941095,0.1472241433640631,0.4982840936180546
2016-09-15,-0.04052600527818795,0.1613842870935578,0.5050094511108951
2016-09-16,-0.041261554025909364,0.16528237496074327,0.5119071330941665
2016-09-19,-0.040175829108316075,0.17044348400106912,0.5095747355344038
2016-09-20,-0.031736975630108466,0.1699152631237757,0.5018273080296551
2016-09-21,-0.029456722406450364,0.162288650568577,0.5111914063920375
2016-09-22,-0.03259014738680177,0.1474528768873038,0.5194597994395573
2016-09-23,-0.03452427605082131,0.15312099755658903,0.517620411025197
2016-09-26,-0.027813989414116058,0.15711630024155077,0.5174627575146653
2016-09-27,-0.029604346769206202,0.1547719560341574,0.525904486577051
2016-09-28,-0.029005591295143907,0.1523681056407411,0.5211746558296653
2016-09-29,-0.025953931770879013,0.13833815996524756,0.50919891370155
2016-09-30,-0.026999506360299685,0.13735702958348006,0.5078484147564355
2016-10-03,-0.03349652144348925,0.15879243161734835,0.5163765037467642
2016-10-04,-0.03257262301367092,0.16728918805123105,0.5207637800554106
2016-10-05,-0.035458660925864915,0.16547121767687156,0.5139575574356345
2016-10-06,-0.041860613476417896,0.16854098344169333,0.5172000551519265
2016-10-07,-0.03949401219288551,0.16236463234200182,0.5077104755483397
2016-10-10,-0.04165430724500929,0.16796167733602818,0.5130149644338386
2016-10-13,-0.03793535243750812,0.17634215487825822,0.5070326356822936
2016-10-14,-0.03199697352867914,0.17391154089928373,0.5107134327383513
2016-10-17,-0.03315038671375459,0.17270909411810975,0.5063735277189176
2016-10-18,-0.031139409091633485,0.18460121292427178,0.5071384477005276
2016-10-19,-0.0300025463079463,0.17149565900512465,0.5076975166049811
2016-10-20,-0.030917722015430416,0.1527091635423654,0.5024647512361904
2016-10-21,-0.030204380556426047,0.14781225778844753,0.5005600462915794
2016-10-24,-0.03251706444803526,0.13973152531688493,0.49224547060181956
2016-10-25,-0.03201502761627917,0.14283030663072993,0.493315010942422
2016-10-26,-0.02225802897177287,0.13799724592393425,0.5025495380698377
2016-10-27,-0.027190265077954523,0.11019472206171743,0.4804903322824723
2016-10-28,-0.02692039489664344,0.12335287827734498,0.5007809945648409
2016-10-30,-0.025482318982655183,0.1340076603003435,0.5050592552670323
2016-11-01,-0.028684372010341352,0.1306122649212813,0.4989968414458781
2016-11-02,-0.02513289121577089,0.12460272147255913,0.4970670756251363
2016-11-03,-0.02467995836625758,0.12900231424242192,0.4939443291934835
2016-11-04,-0.02296890491791581,0.13358734408521133,0.49505147997589827
2016-11-07,-0.02936000338582434,0.13025169996688968,0.49060836601394775
2016-11-08,-0.03448521659517678,0.1424343988045984,0.49353165033983415
2016-11-09,-0.038986925301144115,0.13584410178112494,0.47954908008100516
2016-11-10,-0.045796803227957206,0.12477367334168665,0.47009149220469304
2016-11-11,-0.05060196553081808,0.11368205380617735,0.4396416709577049
2016-11-15,-0.055441613563057435,0.11147190840880516,0.4091283602076061
2016-11-16,-0.05366370818122057,0.12329175635066125,0.42622444940791504
2016-11-17,-0.047054819923908364,0.11905379403567351,0.4229248508122587
2016-11-18,-0.049369759531167845,0.12072468331765851,0.4188118682226234
2016-11-21,-0.04854461976795266,0.12785330025421837,0.4178941615127647
2016-11-22,-0.043755428400980234,0.1327498609723432,0.4334768619742475
2016-11-23,-0.037697217405963324,0.14464281580242777,0.4458935662316428
2016-11-24,-0.030608900318324528,0.15539372054056444,0.44897617563727477
2016-11-25,-0.027924732032627464,0.1585480132149928,0.455915219451247
2016-11-28,-0.03169299789998359,0.16781098789917293,0.46832896792785417
2016-11-29,-0.028915688861238298,0.17449304992463488,0.46806270351880475
2016-11-30,-0.03470977957453503,0.17068750203855343,0.47928207719657134
2016-12-01,-0.04168864839794795,0.16990132459840157,0.464535763440052
2016-12-02,-0.041322034515479666,0.15710028106610596,0.44499916019974295
2016-12-05,-0.03326696898453729,0.15380331355222054,0.4511327321507306
2016-12-06,-0.0316840782371397,0.14993128463511463,0.4485193389957287
2016-12-07,-0.03067082077116634,0.14661929162306508,0.44415053439733776
2016-12-08,-0.03511532880961532,0.1385559492630828,0.4503089427119604
2016-12-09,-0.03797553650786534,0.13668772006428997,0.4432313237006369
2016-12-12,-0.03946414051398284,0.14525250768430809,0.42709826813767826
2016-12-13,-0.04544765199845191,0.15218567060115085,0.415154901975477
2016-12-14,-0.04505385548321139,0.15666834361897797,0.4119379395233005
2016-12-15,-0.04664152989206016,0.15311823997390617,0.4135344145403155
2016-12-16,-0.04518242688517038,0.1460902518469387,0.41563707082831836
2016-12-19,-0.04518149557599194,0.14581237297658967,0.40917967713610603
2016-12-20,-0.049353500980122034,0.15457475470229265,0.40659081737739267
2016-12-21,-0.05098498736286894,0.1466791119803723,0.411256439632385
2016-12-22,-0.05030825547478035,0.1441626566332901,0.40286716854528404
2016-12-23,-0.04990203834920215,0.1428951086068182,0.3956100100623159
2016-12-26,-0.05264200057167834,0.14271435547840317,0.3826139058160558
2016-12-27,-0.0555125450421422,0.14315174824387222,0.3967965379454297
2016-12-28,-0.050504037510663013,0.14757129925382206,0.3979045840524771
2016-12-29,-0.05120061402018439,0.14868213430863286,0.4037842227299637
2016-12-30,-0.049004764570312886,0.1685657748742262,0.4202197984118594
2017-01-02,-0.04671889487258962,0.17036904022293342,0.4297565177060556
2017-01-03,-0.04430797353334981,0.18375520914300902,0.43133741185696084
2017-01-04,-0.04401554181544376,0.17700807494758508,0.4429453888762216
2017-01-05,-0.04592616447148523,0.1712055092200846,0.43801026951607214
2017-01-06,-0.045058160587816865,0.16670467604134287,0.43554259546743634
2017-01-09,-0.04456422294174578,0.1629222043173313,0.4283080320624053
2017-01-10,-0.05165517570424871,0.15835434910898027,0.43385239396487796
2017-01-11,-0.0538113037017911,0.1545481619711695,0.4367434820113334
2017-01-12,-0.05505830717762472,0.1551295439771596,0.4383764634140579
2017-01-13,-0.06238477102851081,0.14131452319438753,0.4288887619947308
2017-01-16,-0.06097132582716025,0.1448156128908964,0.4276277246379214
2017-01-17,-0.05749194543637204,0.15045174399157601,0.43590979185635126
2017-01-18,-0.05855543059511659,0.15361649526479093,0.4518457444197155
2017-01-19,-0.054270869573916025,0.15842923034273282,0.44911992728858596
2017-01-20,-0.05633855940437038,0.15805910034816284,0.4404967956399688
2017-01-23,-0.05823830086398152,0.15712071136793404,0.44641653126350245
2017-01-24,-0.05753068234050396,0.15892564330316694,0.45009912276432673
2017-01-25,-0.055385191138514145,0.15576258144635724,0.44973192048551214
2017-01-27,-0.06454067741351421,0.14792910803598458,0.43580922168250424
2017-01-30,-0.06288979150502416,0.14133520941754263,0.4331598649884083
2017-01-31,-0.061033544529729866,0.13698637552893378,0.4381232694351085
2017-02-01,-0.06625378673678473,0.1311630991082049,0.43730456809335605
2017-02-02,-0.06237121075944252,0.13102179562021132,0.4472459524186445
2017-02-03,-0.06492744448591004,0.12840265141496832,0.44702455121047135
2017-02-06,-0.06637732434817911,0.12719513690667306,0.46323336204826493
2017-02-07,-0.07222544656618424,0.13783714560957416,0.45555922308429286
2017-02-08,-0.07825104712967446,0.1380243873519309,0.45404435438956137
2017-02-09,-0.0815382453324427,0.1483550750108853,0.46906522284931196
2017-02-10,-0.07459817266604385,0.15016965822766015,0.4787825724835959
2017-02-13,-0.07421689514891128,0.15016758526831886,0.4841662567064038
2017-02-14,-0.07653102396658817,0.14312531431899678,0.48626209328798486
2017-02-15,-0.07454685983668208,0.15228461289092188,0.48220844051979017
2017-02-16,-0.07341424731966306,0.15958551944424726,0.4905045897111553
2017-02-17,-0.08276871446452083,0.1565583355727016,0.4940305694436826
2017-02-20,-0.08209433946257572,0.14499150107194314,0.5035295085854288
2017-02-21,-0.0754229864990763,0.12896700822446472,0.502700376224523
2017-02-22,-0.08331616991367974,0.12469484106318318,0.4860986938988765
2017-02-23,-0.08168704940756832,0.12195960218629875,0.49922302773331984
2017-02-27,-0.0769153585076836,0.12437737180740771,0.5054153770674412
2017-02-28,-0.07612750546125269,0.12422869383662327,0.5099820123835554
2017-03-01,-0.07986443558730039,0.10581924236369367,0.5030288089463704
2017-03-02,-0.07856075798120532,0.11190341591354369,0.5078738554301203
2017-03-03,-0.07475929987132646,0.11641391697977199,0.5120676797509867
2017-03-06,-0.07783182780378017,0.11125670365807516,0.5043218453104106
2017-03-07,-0.07109317542119808,0.1100863735294828,0.500414963907613
2017-03-08,-0.0722063224861198,0.1103184392851071,0.49976996670185403
2017-03-09,-0.06712923499196766,0.11253484627258081,0.5000657583478669
2017-03-10,-0.06100066598748355,0.11417057501379557,0.491719679148507
2017-03-14,-0.06164666454201728,0.10957474621444918,0.49893083248965264
2017-03-15,-0.0640053450146485,0.1118846804476521,0.4909035235550725
2017-03-16,-0.06334393810677685,0.1166342122181312,0.4936794216914555
2017-03-17,-0.06174473087653909,0.12875507185888813,0.4976560101923595
2017-03-20,-0.06301042875960872,0.12913796588403081,0.500826780418901
2017-03-21,-0.06315265069714426,0.12279027677505905,0.4933202606561302
2017-03-22,-0.05948492525920446,0.12818352651646525,0.4948281733717761
2017-03-23,-0.05460687217252169,0.13217732173827557,0.5017935745479545
2017-03-24,-0.0519630326186884,0.12552650176162716,0.49217071453575256
2017-03-27,-0.04999082136570587,0.12499300278532677,0.4863866275676636
2017-03-28,-0.04561539375043888,0.12383841024417608,0.48125500801039434
2017-03-29,-0.04263226465594028,0.1252607308240532,0.47898155464591907
2017-03-30,-0.04219313798712454,0.13329237452059872,0.4766156515032687
2017-03-31,-0.0383102067140928,0.14739690387905457,0.4846259209965109
2017-04-03,-0.047322596295359176,0.14776159270846612,0.4708083461484651
2017-04-05,-0.046487180952859974,0.17596171719464193,0.47271296056555556
2017-04-06,-0.04327026996115313,0.19067441247630068,0.47421531650901927
2017-04-07,-0.04363110907940371,0.1914878529026205,0.46924049366151244
2017-04-10,-0.045218362145993396,0.18259289717103755,0.46014372682777727
2017-04-11,-0.04865680694155272,0.1783825726275854,0.4551052374697626
2017-04-12,-0.0566150190113921,0.17843777865764565,0.4620673116516354
2017-04-13,-0.059037201155871744,0.17374132409013066,0.4548067739192221
2017-04-17,-0.06285644058045192,0.16861206744271584,0.45107344472977995
2017-04-18,-0.06255601379601594,0.15953015103296075,0.4513614648869073
2017-04-19,-0.05890809816356013,0.16499952445668442,0.44335020056759733
2017-04-20,-0.05780427679085154,0.16547140033695618,0.44795640712643015
2017-04-21,-0.05319543864804355,0.17508853453560347,0.4399746877537183
2017-04-24,-0.05790751973324837,0.1704617357149174,0.43307165105194434
2017-04-25,-0.055897254037638566,0.18550653091354086,0.4416019199761889
2017-04-26,-0.053852070852768774,0.18248947267445792,0.4317146122679767
2017-04-27,-0.05224175668706166,0.1855020254295665,0.42653417250161296
2017-04-28,-0.05023791664287125,0.1867382143348455,0.4260539198299764
2017-05-02,-0.04336744547007343,0.1889828277862302,0.4298094453496115
2017-05-03,-0.04448278739779643,0.1971909822112783,0.4286808648167726
2017-05-04,-0.05121393118074291,0.17924978939138048,0.416661973795021
2017-05-05,-0.0511846436325043,0.17690303386447903,0.4147038751778269
2017-05-08,-0.05448821213661126,0.18380662147550386,0.41808263654579747
2017-05-09,-0.05285903300765349,0.1964657919975561,0.4239455372281131
2017-05-10,-0.056475780578417734,0.20698727946097017,0.424752756681811
2017-05-11,-0.05241928058508494,0.20441565335834921,0.4288495619823056
2017-05-12,-0.05198517637383593,0.19446948574647926,0.43152160498990066
2017-05-15,-0.0467206750064284,0.19474904864303033,0.4345349509192784
2017-05-16,-0.048998998103825464,0.19899183878451554,0.43443070107993176
2017-05-17,-0.05260012402039993,0.19944649945319037,0.42232300669970657
2017-05-18,-0.047637265763261105,0.1973447771289052,0.416773647694475
2017-05-19,-0.05763247199790533,0.19044244999446258,0.4087219290852324
2017-05-22,-0.06289399892585412,0.1808585509510885,0.38408108893405135
2017-05-23,-0.06146455460308231,0.17653823269240965,0.3785635123436488
2017-05-24,-0.06380233527065138,0.16590783687715804,0.3678520972142538
2017-05-25,-0.07005058954418675,0.16091577331308038,0.36309583377280275
2017-05-26,-0.0706637168166453,0.15644622428835686,0.3604660405566573
2017-05-29,-0.06887439376633853,0.15860721262695376,0.35990857299023915
2017-05-30,-0.06173582695434976,0.16904454578954908,0.37513994615590374
2017-05-31,-0.05368153868456127,0.16991750428196672,0.3761042205465692
2017-06-01,-0.044947749320605634,0.17331409189835711,0.3840612352951229
2017-06-02,-0.03855781152364113,0.20303692619733482,0.38756591771158533
2017-06-05,-0.037484995187128556,0.22007914938083317,0.39333382076035495
2017-06-06,-0.03176648915690028,0.22887180420301467,0.3913254202977501
2017-06-07,-0.03746771241624347,0.22777233535441788,0.38524190534872194
2017-06-08,-0.03690270393415762,0.23778069238573596,0.38477125618049124
2017-06-09,-0.03946806482950005,0.2600791125006163,0.3763074223022156
2017-06-12,-0.03645912832508236,0.3030934323234773,0.3683320154167351
2017-06-13,-0.034885417148586395,0.29120346712203604,0.3575177580337643
2017-06-14,-0.033377629701131006,0.2797432478341728,0.3608664731754727
2017-06-15,-0.03136569570014558,0.2773385311971688,0.3528893842111138
2017-06-16,-0.035882327114979296,0.2825849337264037,0.35499988892317225
2017-06-19,-0.04348510087212887,0.28732553649928394,0.34321951538687134
2017-06-20,-0.042238374607658,0.27601612830311373,0.3444203715696128
2017-06-21,-0.037384779775129884,0.2697825717281761,0.355998259268556
2017-06-22,-0.0443668710638887,0.2572005902792387,0.35755058535046924
2017-06-23,-0.04306040191508376,0.2425155315491978,0.3498162215913281
